content_id,title,genre,poster_url,rating_count,rating_avg,overview
18960,Amazing Nurse Nanako,Animation Comedy,https://image.tmdb.org/t/p/original/xBNIuIQmiNbzItZorrJdfxmyGgZ.jpg,2,4.5,"Nanako Shichigusa (16) works as a maid in the hospital of Dr. Kyogi Ogami. Nanako is a classic ditzy slapstick protagonist who tends to accidentally break things and do everything wrong. Ogami treats her frequently in a cruel or heartless manner—threatening her, yelling at her and even subjecting her to physical abuse—yet at the climax of every episode he comes through to rescue her from whatever predicament she got herself into. Much of the series revolves around the relationship between Nanako and Ogami—his mean veneer, her faith in him, and how he alternates between the evil mad scientist archetype and the knight in shining armor archetype."
18981,Behind Closed Doors,Animation,https://image.tmdb.org/t/p/original/bHClLJ720m9enSk181rzMAuqolB.jpg,0,0.0,"Somewhere, there is a forbidden mansion, a house of unspeakable erotic pleasures. Behind each door, a beautiful woman lies in wait for a man's touch. But these voluptuous vixens have an appetite for pain and punishment that compels even the strongest to beg for mercy! What man can withstand the unbearable pleasure, and rule the harem as his own?"
19053,Augie Doggie and Doggie Daddy,Animation Comedy Kids,https://image.tmdb.org/t/p/original/hEnbZzRBmlx713Mc4Sg1hpiK2rt.jpg,98,7.597,Augie Doggie and Doggie Daddy are Hanna-Barbera cartoon characters who debuted on The Quick Draw McGraw Show and appeared in their own segment of that show.
19059,The Adventures of Hyperman,Animation,,0,0.0,"The Adventures of Hyperman is an American animated series that aired from October 14, 1995 to August 10, 1996 on CBS."
19063,Acme Hour,Animation,,0,0.0,"Acme Hour is a former programming block that aired on Cartoon Network. The block was compilation of various Warner Bros., MGM, Jay Ward, Walter Lantz, Popeye, Felix the Cat, and public domain Betty Boop cartoon shorts. It aired for an hour on weekdays, and, on late-night Saturdays, it would air for two hours, often airing cartoons that would never be broadcast in the daytime due to content. It was named Acme Radio Hour in 1995, but this was changed to Acme Hour at Cartoon Network's Powerhouse era. While it no longer airs on the US version of Cartoon Network, Acme Hour is still a part of Cartoon Network in other countries. Starting in 2005, the US version of Boomerang aired Acme Hour every day. It has since been removed from the schedule."
19123,Total Drama World Tour,Action & Adventure Animation Comedy Drama,https://image.tmdb.org/t/p/original/xBJdymNHzCmiIvN4hSis59S8mcH.jpg,34,8.279,"Total Drama World Tour is the third season of the Total Drama franchise that began with Total Drama Island and Total Drama Action. The series extension was commissioned by Teletoon from the producers, Fresh TV, Inc. In this series, fifteen returning contestants and three new contestants are taken on a trip around the world, and compete in cultural themed challenges of countries they visit. An added twist in this season is that they are required to break spontaneously into song, or else be immediately eliminated. The original cast from this and past seasons do not compete in the next season, Total Drama: Revenge of the Island, as there is a new cast. However, nine of these original contestants each have a cameo in the next season, while seven of them return to compete again in the fifth season, Total Drama All-Stars. This series is rated TV-PG-D in the United States and Australia."
19129,DJ & the Fro,Animation,https://image.tmdb.org/t/p/original/py4t3oltcdup31ONEwFFq3PQ6YZ.jpg,0,0.0,"DJ & the Fro is an animated series on MTV. The show focuses on two co-workers, DJ and The Fro, who work at the fictitious company Oppercon Industries. They rarely do work, and instead look for funny videos on the Internet, which they comment on.

Within weeks of its debut, DJ & the Fro was moved from its 6:00 pm time slot to 12:30 am time slot due to the Parent Television Council deeming it ""too racy for daytime t.v."""
19156,"Glenn Martin, DDS",Animation Comedy,https://image.tmdb.org/t/p/original/ecOHyZvLWWumvw7vnzM5AuZyxis.jpg,9,6.778,"Glenn Martin, DDS is an American-Canadian stop-motion-animated television series that premiered on Nick at Nite on August 17, 2009. The series was produced by Tornante Animation in association with Cuppa Coffee Studio. Glenn Martin, DDS was Nick at Nite's fourth original series.

The show premiered on March 18, 2010 on Sky1 in the UK and Ireland. Season two premiered on June 11, 2010. The show ended on November 7th, 2011."
19197,Metal Fighter Miku,Animation,https://image.tmdb.org/t/p/original/2yfaVWSZpKKzMb7X4xTGkW3jI6k.jpg,1,4.0,"In the near future, the sports world is dominated by female wrestling. The stakes are high both in and out of the ring as the four girls of the TWP face off against the champions, Team Sapphire. The skills of the TWP are stretched to the limit in this game, where beauty, grace, and style are just important as strength or speed."
19229,CLAMP School Detectives,Animation Comedy,https://image.tmdb.org/t/p/original/A6lk08ARcf5MOorxpWfbD0My7xN.jpg,1,5.0,"CLAMP School has all the size and resources of a small city. Over  10,000 people - students and their families - live, work, and study  within its self-sufficient campus. Any student with talent, regardless  of wealth, is gladly accepted into this amazing facility. Covering  kindergarten through graduate school, it is without equal anywhere in  the world. Nokoru Imonoyama, Student Council President of the Elementary  School Division, as well as the Treasurer, Akira, and Secretary, Suoh,  are three of the most well-liked and idolized students in school. Nokoru  decides that he and his two friends are going to start a detective  service, solving any mystery or crime, great or small. But, as Nokoru is  a bit theatrical and a shameless romantic, he declares that these  detectives will focus on aiding mostly girls and women. With all the  resources the school has to offer at their disposal, the CLAMP School  Detectives are on a mission to help damsels in distress."
19237,Transformers: The Headmasters,Animation Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/vWt6Zvej0a88KR1DiHE8P3UgEnt.jpg,8,7.5,"Following on The Return of Optimus Prime (and in place of The Rebirth), The Headmasters is the first Japanese-exclusive Transformers franchise."
19238,Oruchuban Ebichu,Animation Comedy,https://image.tmdb.org/t/p/original/5uQtSeB6gxZGfRlbKek2wlkpXN9.jpg,9,7.111,"Ebichu the hamster seems like the perfect house pet: she cleans, shops, cooks, does laundry, and anything to please her master, known only as ""Office Lady"" (OL). Unfortunately, OL and her unfaithful boyfriend, combined with Ebichu's uncontrollable exuberance and love for ice cream, often earn her severe and bloody punishment. However, Ebichu doesn't seem to mind the abuse if she achieves her goal of making her beloved master a little bit happier."
19239,Future Boy Conan,Animation Action & Adventure Family Kids Sci-Fi & Fantasy Comedy Drama,https://image.tmdb.org/t/p/original/tmlhwdTBA264iQF2Us5vWdKz1fE.jpg,135,8.4,"After the great disaster of 2008, a war that destroyed the planet, the world is now largely ocean with the continents having sunk. Conan lives on a remote island with his grandpa and nature, never having seen another human being. But one day a mysterious girl, Lana, washes up on his beach. The two become quick friends, but she’s soon kidnapped and taken to Industria, a technological remainder from the world before. Conan leaves his island in pursuit, braving new lands and many hardships with new friends and enemies just beyond the horizon."
19253,Mazinger Z,Action & Adventure Animation Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/woGUtAdRwjzWgobGvF3ebW1WsKY.jpg,336,7.82,"Mazinger Z, known briefly as Tranzor Z in the United States, is a Japanese super robot manga series written and illustrated by Go Nagai. The first manga version was serialized in Shueisha's Weekly Shōnen Jump from October 1972 to August 1973, and it later continued in Kodansha TV Magazine from October 1973 to September 1974. It was adapted into an anime television series which aired on Fuji TV from December 1972 to September 1974. A second manga series was released alongside the TV show, this one drawn by Gosaku Ota, which started and ended almost at the same time of the TV show. Mazinger Z has spawned several sequels and spinoff series, among them UFO Robot Grendizer and Mazinkaiser. It was a very popular cartoon in Mexico during the 1980s, where it was dubbed into Spanish directly from the Japanese version, keeping the Japanese character names and broadcasting all 92 episodes, unlike the version aired in the U.S."
19260,Mon Colle Knights,Animation Kids Sci-Fi & Fantasy,https://image.tmdb.org/t/p/original/1HZGKL0nOzrMlJOvvJvg22Qr4Nq.jpg,1,10.0,"Mon Colle Knights, known as Six Gates Far Away Mon Colle Knight in Japan, is an anime and manga series. The original concept was made by Hitoshi Yasuda and Group SNE. The series is based on the Monster Collection trading card game.

The Japanese version aired on TV Tokyo, consisting out of 51 episodes and with one movie made for the series. The Saban-produced Mon Colle Knights aired on Fox Kids in North America from July 2001 to September 2002, consisting out of 45 episodes. In 2006 it aired on Jetix on Sundays at 10:00 PM. The manga, written by Satoru Akahori and Katsumi Hasegawa and drawn by Hideaki Nishikawa, is published in English in Singapore by Chuang Yi."
19274,Thugaboo,Animation,,5,6.2,"Thugaboo is a series of children's television specials created by the Wayans Brothers. It first aired on Nicktoons, on August 11, 2006. To date there have been two Thugaboo specials."
19292,Tooter Turtle,Animation Comedy Kids,https://image.tmdb.org/t/p/original/qwcMhrjyZFw2W0E2OHsrlxjYqlL.jpg,1,5.0,"Tooter Turtle was a cartoon about a turtle that first appeared on TV in 1960, as a segment, along with The Hunter a detective dog, as part of the King Leonardo and His Short Subjects program. ""Tooter Turtle"" debuted on NBC, on Saturday, October 15, 1960, and ran for 39 original episodes through July 22, 1961. These episodes were later rerun as backups on other cartoon shows, but no more original episodes were made."
19308,Zoé Kézako,Animation,https://image.tmdb.org/t/p/original/nXx9qnI4C9SLzKfvIWPKofV5MVj.jpg,1,7.0,"Zoé Kézako is a French animated TV series, adapted from Véronique Saüquère's book series published by Frimousse. The first season of the Zoé Kézako TV series was produced by Corinne Kouper at Sparkling; the second season was produced at TeamTO.

This second season is currently airing in France on TF1 and Télétoon. The series is also broadcast around the world : in Norway, Sweden, Denmark, Italy, Canada, Belgium, Portugal, Finland, South America, Italy, Ireland and in Argentina."
19374,Wonder Beat Scramble,Animation Action & Adventure Sci-Fi & Fantasy Drama Family Mystery,https://image.tmdb.org/t/p/original/81Kxa9t2UmFGCSrzPiiWLahD3Vg.jpg,1,10.0,"The 13-year-old Benny's father has mysteriously disappeared on an expedition to Sirius. Almost at the same time, attacks start from the alien intars to the Earth dwellers. They implant themselves in the bodies of the inhabitants of the earth.  Due to the mysterious disappearance of Benny's father, he is accused of making common cause with the intars. Benny, who has remained behind, suffers greatly from these accusations and hopes one day to be able to unravel the mystery of his father's disappearance and that of the intars. He joins the ""White Pegasus,"" a special unit to combat the Intars and fight together with them against the aliens in the human body. For this, they scale a spaceship down to microscopic size and infiltrate it into the infested body."
